"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDM21","OUT013",4233.43911787122
"FDV52","OUT019",342.332659760956
"NCW06","OUT013",3155.22105418309
"FDX36","OUT035",3706.6669782742
"FDT35","OUT027",4608.22133333333
"NCL19","OUT010",418.572876494024
"NCD31","OUT046",2710.04676482698
"FDE53","OUT019",314.421545816733
"FDW58","OUT019",312.176012749004
"DRF48","OUT046",3082.41036106001
"FDW57","OUT035",2895.10343837057
"DRH13","OUT017",1755.58911432326
"FDT33","OUT013",2760.43392260184
"DRK47","OUT027",6165.00033333333
"FDY22","OUT010",420.818409561753
"FDC35","OUT019",611.565564940239
"FDO03","OUT013",3750.99425457731
"FDF24","OUT045",1338.855473894
"FDF56","OUT018",2969.03925606658
"FDD28","OUT013",942.380655453351
"FDG53","OUT027",3857.87888888889
"FDO27","OUT019",286.410148207171
"NCF54","OUT018",2823.37510192729
"FDC20","OUT027",1492.51822222222
"FDU10","OUT046",631.398855365747
"DRA24","OUT018",2692.51521848445
"FDA02","OUT010",424.823305179283
"FDG10","OUT017",938.571023127464
"FDW39","OUT010",522.639171314741
"FDP04","OUT019",188.30105498008
"NCM55","OUT013",3047.90983066141
"FDG47","OUT045",4285.42842671923
"NCU41","OUT017",3159.63601668857
"NCK31","OUT017",849.873702628121
"FDZ46","OUT045",1803.20622855891
"FDU13","OUT027",4059.97122222222
"NCF19","OUT045",819.225572448533
"NCJ43","OUT013",2838.13660473062
"NCJ05","OUT045",2527.71736692948
"FDS04","OUT027",3780.72566666667
"FDX28","OUT010",294.412315537849
"FDB41","OUT027",1256.899
"FDG53","OUT046",2332.79117958826
"FDL15","OUT010",448.25097689243
"FDQ08","OUT049",1004.28224599212
"DRN36","OUT013",1596.80837634691
"FDI46","OUT013",4159.54606806833
"FDG16","OUT027",5831.52266666667
"FDV32","OUT013",1030.55818155935
"FDF44","OUT010",388.51651314741
"FDK04","OUT018",928.701509329829
"NCA41","OUT013",3179.89483867718
"FDD51","OUT017",723.343245904512
"NCZ53","OUT045",3101.02426408235
"FDP01","OUT027",4131.46766666667
"FDY25","OUT049",2983.84352676303
"FDB17","OUT018",2959.16974226894
"NCV54","OUT018",1962.59229671485
"FDJ32","OUT017",1037.18062531756
"FDA37","OUT049",2051.28961721419
"FDG35","OUT035",2837.05424805081
"NCM05","OUT018",4380.79095886991
"FDG45","OUT046",3503.51619610162
"FDH28","OUT013",645.640563775734
"NCE18","OUT049",4090.50223937801
"FDH38","OUT045",1935.75379886115
"FDR56","OUT013",3263.13760788436
"FDH17","OUT027",2620.75411111111
"FDD39","OUT049",3592.25628449409
"FDB41","OUT049",785.807398729742
"NCR53","OUT046",3691.86270757775
"FDX46","OUT017",951.68760696452
"FDV28","OUT049",586.509016776172
"FDA08","OUT018",2721.56119759089
"FDH45","OUT017",697.110078230399
"NCS38","OUT010",334.623719521912
"FDD40","OUT010",567.441925099602
"DRM59","OUT035",2523.302404424
"NCJ43","OUT018",2882.54941681997
"NCN29","OUT013",824.16032934735
"NCC19","OUT045",3153.01357293035
"FDR56","OUT035",3236.818904424
"FDZ43","OUT049",3984.8359348226
"FDJ32","OUT010",183.130874900398
"DRH03","OUT017",1520.1025151117
"NCZ54","OUT035",2691.99542409111
"FDE26","OUT017",2397.93984016645
"FDS03","OUT045",1049.17208458169
"DRZ24","OUT019",352.294756972112
"FDO48","OUT027",6001.01911111111
"FDW39","OUT049",2879.21681099431
"NCK05","OUT049",1030.60094945247
"NCK30","OUT017",4185.82200363557
"FDT27","OUT018",3864.92792185721
"FDS08","OUT019",521.759490039841
"NCJ19","OUT049",923.766752431012
"FDC58","OUT045",708.019180814718
"DRE37","OUT013",3095.52694489707
"FDW02","OUT035",2090.20511011827
"FDJ02","OUT010",436.151254183267
"FDX09","OUT045",2913.76010928603
"FDT31","OUT010",551.229399203187
"FDI24","OUT049",2926.91946101621
"FDY09","OUT045",2895.14620626369
"FDV28","OUT045",581.574259877354
"DRM47","OUT049",3157.9910977223
"FDT52","OUT019",722.847005577689
"FDI48","OUT018",876.19240608848
"FDY55","OUT017",4222.48724739378
"FDU48","OUT013",2161.89067866842
"FDN25","OUT045",912.252319667105
"FDP20","OUT049",2090.72490451161
"FDJ15","OUT013",3050.67987420061
"FDD04","OUT018",2308.07462720105
"FDY58","OUT045",3781.16535825668
"FDR37","OUT018",3013.97186254928
"FDF44","OUT013",2131.76234288217
"FDD32","OUT045",1359.15706377573
"FDR57","OUT017",2569.83716197985
"DRG39","OUT027",1483.56211111111
"FDX15","OUT017",2614.72700056943
"DRN37","OUT045",2727.53554327639
"FDW40","OUT027",3854.15488888889
"FDB32","OUT049",1542.56881835304
"FDM40","OUT018",2359.0671151555
"FDE39","OUT027",3290.57322222222
"DRH49","OUT017",1353.09718230399
"FDT46","OUT049",817.537885589137
"NCF06","OUT035",4238.89366916338
"FDP07","OUT017",3227.51195291283
"FDC04","OUT013",3954.14503674989
"FDZ32","OUT017",1702.4319130092
"FDD50","OUT045",2794.93445300044
"FDU56","OUT017",3041.89271708279
"FDV34","OUT017",1184.40416263688
"NCY41","OUT013",606.205276478318
"NCK18","OUT046",2727.57831116951
"DRH25","OUT049",862.470492071835
"FDT57","OUT046",3921.89475549715
"FDV56","OUT018",1756.1089087166
"FDV12","OUT045",1599.49288409987
"FDN52","OUT017",1456.07897910644
"FDX38","OUT035",795.114350240911
"FDE47","OUT018",2015.1013999562
"NCO07","OUT013",3478.27984932107
"FDV09","OUT027",4090.77588888889
"FDZ23","OUT019",543.126948207171
"DRH51","OUT018",1450.58165992116
"NCY54","OUT045",2829.95477779238
"DRG49","OUT013",4050.58992558038
"NCC19","OUT049",3172.75260052562
"NCV53","OUT045",3968.99207533947
"FDZ47","OUT019",296.171678087649
"NCO26","OUT018",1880.95167858081
"NCP02","OUT045",1004.32501388524
"NCW30","OUT018",4270.14712952256
"NCN55","OUT046",3971.71935098555
"FDB20","OUT010",222.555257370518
"DRL11","OUT013",2580.78903245729
"DRD60","OUT045",2989.86064034166
"FDW14","OUT010",257.511445418327
"FDL27","OUT010",193.478858964143
"FDU09","OUT018",912.857649846693
"DRH36","OUT027",2035.39466666667
"FDP34","OUT027",4256.54833333333
"FDE04","OUT017",2932.33124441524
"FDZ57","OUT027",3544.317
"FDF02","OUT010",306.126151394422
"FDG28","OUT045",4036.86801156373
"NCI31","OUT046",577.679091765221
"FDT43","OUT013",844.376383442838
"FDU20","OUT046",1995.44790814717
"FDD53","OUT013",706.417029741568
"FDW15","OUT045",2453.78154923346
"NCT53","OUT045",2678.79330446781
"NCG55","OUT027",3120.14577777778
"FDD48","OUT035",1883.72172212002
"FDG47","OUT049",4336.42091467367
"FDI21","OUT017",1043.15497100307
"FDT27","OUT017",3856.70332702584
"DRO35","OUT013",1922.07465273763
"FDD33","OUT017",3838.65198628997
"FDC04","OUT035",3998.55784883925
"FDY34","OUT013",2699.05212645642
"DRJ49","OUT049",2106.56876399474
"FDE05","OUT049",2365.56125523434
"FDU31","OUT017",3599.91831703898
"NCN19","OUT027",5124.665
"FDK56","OUT027",5046.72233333333
"FDK58","OUT017",1695.93777293035
"NCJ42","OUT035",1686.58805352606
"FDZ34","OUT027",5234.34333333333
"FDA52","OUT018",2889.08632479194
"NCR29","OUT013",916.104719886115
"FDT48","OUT035",3294.91086263688
"DRJ51","OUT019",672.565596812749
"NCS54","OUT046",2921.98470411739
"FDV01","OUT035",2548.49598331143
"DRG51","OUT027",4449.543
"NCG42","OUT013",2166.86820346036
"FDA51","OUT049",1900.73347406921
"FDV19","OUT010",468.45315059761
"NCT18","OUT045",2997.00287849321
"NCS41","OUT045",3037.52052247043
"FDO03","OUT046",3752.63917354358
"FDL12","OUT010",180.692398406375
"FDY37","OUT010",421.211920318725
"FDI58","OUT049",1520.1025151117
"FDT28","OUT018",2455.38370030661
"NCC42","OUT010",406.365246215139
"FDO01","OUT017",2135.09494870784
"FDJ02","OUT013",2412.13878068331
"FDQ04","OUT018",692.175321331581
"DRL47","OUT013",2068.25860127026
"FDZ32","OUT035",1756.71423889619
"FDC35","OUT035",3414.25631331581
"FDX14","OUT045",1204.66298462549
"FDZ35","OUT013",1710.69927573368
"FDL14","OUT013",2557.8029348226
"FDO04","OUT049",905.715411695138
"DRK11","OUT017",2471.313095576
"FDB44","OUT018",3471.7429413491
"FDZ50","OUT049",3037.52052247043
"FDI12","OUT027",2414.21911111111
"FDU43","OUT017",3901.03060332895
"FDD58","OUT010",287.861035856574
"FDB27","OUT017",3213.79003889619
"FDB04","OUT018",1414.39344266316
"NCO17","OUT013",1953.24257731056
"FDL12","OUT017",954.4148826106
"DRJ13","OUT049",2642.69062299606
"FDD57","OUT045",1595.7260196671
"FDW19","OUT035",1825.15273740692
"DRD27","OUT018",1651.56772873412
"FDH27","OUT027",3950.29288888889
"NCW30","OUT027",7077.67433333333
"FDR40","OUT018",1315.30681397284
"FDG05","OUT013",2576.97940013141
"NCY41","OUT019",103.665160159363
"FDI38","OUT018",3394.51728572054
"FDR20","OUT046",711.828813140604
"FDE09","OUT017",1796.62655269382
"FDN50","OUT019",278.307697211155
"DRF27","OUT045",2505.77085808147
"DRF51","OUT013",620.966779281647
"NCO02","OUT019",198.849606374502
"FDB51","OUT027",1690.09711111111
"FDJ50","OUT013",870.132524616732
"FDN52","OUT013",1401.79665321945
"FDX14","OUT013",1260.59022947876
"FDT27","OUT019",691.610109960159
"FDV10","OUT013",676.245926062199
"FDU33","OUT046",737.584954314499
"FDU58","OUT046",3059.38149553219
"NCP42","OUT027",5304.19011111111
"FDL51","OUT027",5814.32911111111
"DRH15","OUT027",1237.054
"FDU16","OUT017",1407.89930258432
"FDW15","OUT017",2457.07138716601
"FDQ44","OUT045",2012.97945448971
"NCI06","OUT027",4901.79666666667
"DRK23","OUT019",742.462725099602
"FDC28","OUT035",1804.89391541831
"NCY17","OUT019",125.819639840637
"NCV05","OUT018",2529.31951800263
"FDM34","OUT019",389.002683665339
"DRD60","OUT027",4977.94811111111
"FDT38","OUT046",1420.49609202803
"FDQ57","OUT018",2386.38263950942
"FDE59","OUT027",970.559333333333
"NCM43","OUT046",2691.43286180464
"DRI51","OUT049",2815.71306938239
"NCG30","OUT017",2054.57945514674
"NCK54","OUT035",1888.61371112571
"FDQ16","OUT019",321.644315537849
"FDI36","OUT013",3242.83601800263
"FDX16","OUT027",4048.08055555556
"FDA34","OUT046",2862.29059483136
"FDJ48","OUT018",4079.59313679369
"FDU47","OUT035",2277.94629141481
"FDS39","OUT046",2351.92487700394
"FDD11","OUT046",4140.3268348664
"FDM16","OUT027",2001.797
"FDU56","OUT018",3012.28417568988
"FDQ32","OUT017",2012.37412431012
"DRK35","OUT013",647.285482742006
"FDA58","OUT049",3853.93328348664
"DRG48","OUT019",421.690466932271
"FDT59","OUT010",680.189501195219
"FDQ31","OUT019",263.275703585657
"FDS51","OUT018",1041.55281992992
"FDW32","OUT027",2365.28988888889
"FDI15","OUT027",7199.962
"NCV30","OUT017",1025.62342466053
"DRG25","OUT049",3084.61784231275
"FDT02","OUT013",547.550755978975
"FDO33","OUT027",3107.46566666667
"FDP38","OUT035",840.566751116951
"FDZ45","OUT035",3255.43280744634
"NCA54","OUT027",4903.58788888889
"FDU33","OUT017",744.164630179588
"FDN58","OUT017",3844.14930547525
"FDI05","OUT045",1240.85120188349
"FDM57","OUT019",241.885373705179
"NCS42","OUT027",2439.50855555556
"FDB57","OUT045",3646.41030670171
"FDC03","OUT045",3225.34723955322
"FDZ58","OUT013",1983.89070749014
"NCK29","OUT045",2049.12490385458
"NCR53","OUT045",3700.08730240911
"FDE26","OUT027",3960.25077777778
"FDU52","OUT049",2542.43610183968
"FDE41","OUT027",2277.31855555556
"FDU38","OUT018",3124.53015611038
"FDA52","OUT017",2900.60075755585
"FDW46","OUT046",1078.21806368813
"DRI59","OUT035",3701.21242698204
"FDT38","OUT035",1402.40198339904
"FDL33","OUT018",3239.58894796321
"FDQ01","OUT027",6887.26033333333
"FDJ08","OUT046",3144.83174599212
"FDQ47","OUT049",590.318649102059
"NCZ18","OUT013",4152.92362431012
"FDE29","OUT017",993.330375514674
"FDF10","OUT027",3994.63788888889
"FDC48","OUT049",1372.83620989926
"FDY58","OUT013",3766.36108756023
"NCX30","OUT010",725.964596015936
"FDV11","OUT013",2908.30555799387
"FDT46","OUT046",812.60312869032
"DRD01","OUT019",163.21430438247
"FDQ11","OUT013",4220.84232842751
"NCM41","OUT017",1521.74743407797
"NCC55","OUT013",600.14539500657
"FDG45","OUT027",5833.45544444444
"NCQ54","OUT049",2759.30879802891
"FDM34","OUT045",2134.48961852825
"FDD17","OUT019",697.559687649402
"FDN38","OUT027",6806.66622222222
"FDB53","OUT018",2441.70455418309
"NCL06","OUT035",4315.5995303986
"NCV18","OUT019",242.572111553785
"FDX25","OUT013",3000.8125108191
"FDB39","OUT046",910.08760630749
"FDC33","OUT049",3246.68841822164
"NCO14","OUT018",730.485484056067
"FDA58","OUT027",6462.37044444444
"NCQ02","OUT017",3067.04352807709
"NCR53","OUT017",3734.63060070083
"FDN52","OUT046",1449.49930324135
"FDG26","OUT046",4221.40489071397
"FDE23","OUT027",1271.44111111111
"DRI37","OUT013",973.634115812527
"DRH37","OUT018",2731.43071138852
"FDO01","OUT035",2102.19656938239
"FDK45","OUT049",1873.33241392904
"FDP23","OUT049",3579.61672715725
"FDM33","OUT035",3620.13437113447
"FDD36","OUT017",1970.81689154621
"FDL56","OUT017",1403.44157218572
"FDT27","OUT010",692.196564143426
"FDG52","OUT017",727.715440516864
"NCL42","OUT035",4013.83914603592
"DRJ24","OUT046",3057.77934445905
"FDV38","OUT046",870.089756723609
"FDT35","OUT045",2792.76973964082
"FDY51","OUT045",3603.68518147175
"FDC37","OUT017",1740.22228134034
"NCP43","OUT013",2988.25848926851
"FDO33","OUT045",1846.45114818222
"FDW04","OUT018",2152.06393276391
"NCC31","OUT046",2549.57833999124
"FDK22","OUT049",3559.35790516864
"FDJ50","OUT017",898.096147043364
"FDV13","OUT017",1463.74101165134
"DRL60","OUT017",2498.10882553657
"FDW03","OUT017",1706.28431322821
"FDY27","OUT035",2923.58685519054
"FDB39","OUT027",1478.90711111111
"FDU59","OUT045",2672.25639649584
"FDZ57","OUT049",2126.87035387648
"FDO21","OUT049",3703.37714034166
"FDS43","OUT018",3087.90768024529
"FDU28","OUT010",555.141635059761
"FDC51","OUT010",357.071426294821
"FDW16","OUT010",270.884360159363
"FDP32","OUT010",368.198807968128
"FDB60","OUT019",573.592070119522
"NCQ30","OUT046",1976.22867494525
"FDD26","OUT049",3041.33015479632
"FDI44","OUT045",1270.41697538327
"DRH23","OUT046",923.809520324135
"FDO44","OUT046",1809.785904424
"FDG04","OUT046",3082.41036106001
"FDM32","OUT027",2490.37055555556
"FDM09","OUT013",2787.79221484888
"FDZ47","OUT013",1625.24902527376
"FDM40","OUT027",3895.91922222222
"FDY48","OUT017",1670.13886386334
"NCM30","OUT045",698.754997196671
"FDX36","OUT010",662.51846374502
"DRF03","OUT017",643.390314629873
"FDN51","OUT049",4273.39419956198
"FDM57","OUT049",1389.80519395532
"FDB35","OUT049",1540.9666672799
"FDY13","OUT027",2119.71277777778
"FDA37","OUT017",2069.38372584319
"NCX53","OUT017",2337.68316859396
"FDD59","OUT018",1329.02872798949
"FDX10","OUT019",107.87062310757
"FDC03","OUT018",3217.12264472186
"FDW43","OUT035",3720.86591879106
"FDW10","OUT046",2900.60075755585
"FDY14","OUT027",7157.33744444444
"FDV43","OUT045",741.999916819974
"FDO40","OUT013",2474.60293350854
"FDP46","OUT027",2479.48166666667
"NCE43","OUT019",495.098696414343
"FDD05","OUT035",1974.06396158563
"FDJ60","OUT010",486.517698804781
"DRE27","OUT018",1577.02658085852
"FDO11","OUT035",4122.31826202365
"DRG11","OUT027",2925.28911111111
"FDK33","OUT010",630.309227091633
"DRM23","OUT045",2803.63607433202
"FDJ02","OUT027",3978.30455555555
"NCZ05","OUT045",1717.27895159877
"NCL30","OUT013",2078.08534717477
"FDZ19","OUT018",2866.62002155059
"FDM45","OUT049",1988.30566999562
"FDO36","OUT046",2938.91092028033
"NCK31","OUT045",835.069431931669
"DRJ37","OUT045",2523.34517231713
"FDP24","OUT018",1976.79123723171
"FDF46","OUT013",1894.67359259746
"FDX46","OUT019",171.702642231076
"NCL18","OUT045",3186.43174664915
"FDJ26","OUT013",3499.10123359615
"FDJ07","OUT045",1891.90354905826
"FDY15","OUT013",2552.30561563732
"DRG01","OUT045",1231.50148247919
"FDF58","OUT045",1068.39131778362
"FDZ14","OUT019",356.199368924303
"FDP31","OUT049",1080.98810722733
"FDH45","OUT013",698.754997196671
"FDA09","OUT010",523.017434262948
"FDW31","OUT035",3266.38467792378
"FDA57","OUT046",681.786013140604
"NCE55","OUT035",2905.53551445467
"FDC17","OUT019",622.793230278884
"FDC59","OUT013",1062.89399859834
"FDA22","OUT013",2762.07884156811
"FDK52","OUT035",3699.52474012265
"NCM26","OUT046",2515.64037187911
"NCT53","OUT035",2736.36546828734
"FDW45","OUT018",2451.61683587385
"NCI18","OUT035",3661.17180950504
"FDE38","OUT018",2699.05212645642
"FDF08","OUT019",261.516341035857
"FDY58","OUT010",673.452901992032
"FDF58","OUT019",186.055521912351
"FDX39","OUT017",3455.29375168638
"FDB44","OUT049",3471.7429413491
"FDF28","OUT013",2074.31848274201
"FDE39","OUT013",1927.48643613666
"FDT37","OUT018",4161.66801353482
"FDZ45","OUT017",3273.52691607534
"FDO40","OUT035",2482.8275283399
"FDM57","OUT027",2324.52733333333
"DRG36","OUT017",2826.14514546649
"FDY36","OUT010",210.062023904382
"DRL60","OUT027",4128.74544444444
"FDS25","OUT019",324.962473306773
"DRF49","OUT027",3050.299
"FDP16","OUT045",4039.59528720981
"FDS60","OUT049",2981.67881340342
"FDU15","OUT027",1033.17044444444
"FDK43","OUT046",2087.43506657906
"FDN25","OUT046",964.889726587823
"FDE53","OUT049",1725.98057293035
"FDB22","OUT013",2561.13554064827
"FDE39","OUT017",1966.9644913272
"FDX35","OUT035",3734.02527052124
"NCG54","OUT049",2791.60184717477
"FDH27","OUT035",2398.50240245291
"NCK42","OUT013",3543.47127779238
"FDS25","OUT049",1790.04687682873
"FDI10","OUT018",2836.53445365747
"FDU35","OUT035",1652.65008541393
"FDI04","OUT017",3274.0894783618
"DRK23","OUT035",4141.97175383268
"FDB53","OUT019",434.384267729084
"FDY02","OUT049",4306.24981099431
"FDM60","OUT035",663.129342225142
"NCJ31","OUT010",702.629584063745
"DRP35","OUT017",2083.02010407359
"NCQ30","OUT018",2014.06181116951
"DRL11","OUT010",464.749105976096
"FDU01","OUT013",3039.68523583005
"FDR39","OUT035",2972.84888839247
"FDO08","OUT046",2726.49595448971
"FDC02","OUT045",4295.34070840999
"NCZ29","OUT035",2096.22222369689
"FDF29","OUT010",383.925163346614
"FDZ23","OUT017",3081.3280043802
"NCU53","OUT018",2707.27672128778
"NCW30","OUT013",4245.47334502847
"NCM26","OUT027",4206.75888888889
"FDV50","OUT027",3336.70944444444
"FDW15","OUT049",2409.36873714411
"FDI35","OUT027",4972.50366666667
"FDO11","OUT017",4095.99955856329
"FDN48","OUT046",1522.8725586509
"NCA17","OUT049",2466.37833867718
"NCN54","OUT013",1303.31535470872
"FDP22","OUT013",818.620242268944
"NCB54","OUT035",2076.4404282085
"FDD08","OUT045",620.966779281647
"DRM48","OUT010",105.51718247012
"FDG41","OUT027",3003.23177777778
"FDE44","OUT027",1327.606
"FDE26","OUT035",2369.97621773982
"NCS38","OUT013",1860.6928565922
"NCJ54","OUT018",3790.94933626807
"FDI40","OUT019",289.813341832669
"FDN45","OUT018",3691.34291318441
"FDU43","OUT046",3945.44341541831
"FDI04","OUT010",579.248420717131
"NCC07","OUT018",1727.10569750329
"NCC07","OUT019",306.704981673307
"NCD18","OUT045",3805.79637485764
"FDU55","OUT035",4254.21773425317
"FDX59","OUT035",579.929340911082
"FDR52","OUT049",3138.25207012703
"NCP17","OUT013",1041.51005203679
"FDQ32","OUT045",2010.72920534385
"NCT17","OUT049",3092.79966925099
"FDO10","OUT049",950.085455891371
"FDE32","OUT049",601.227751686378
"FDN44","OUT045",2602.13021112571
"FDH02","OUT035",1461.49076250548
"FDK60","OUT013",1626.93671213316
"FDS24","OUT019",253.792152988048
"FDL03","OUT010",581.20835059761
"FDB46","OUT027",5788.10866666667
"FDO48","OUT049",3662.33970197109
"FDZ39","OUT049",1700.82976193605
"FDT02","OUT027",957.879222222222
"FDC50","OUT013",1559.53780240911
"FDP39","OUT035",847.666221375383
"DRG15","OUT018",987.833056329391
"FDP10","OUT018",1713.38378348664
"FDF53","OUT027",4949.86566666667
"FDN34","OUT045",2803.1590478318
"FDK02","OUT045",1986.14095663601
"FDC23","OUT045",2901.12055194919
"FDJ10","OUT019",411.350106772908
"FDE53","OUT035",1760.52387122208
"FDR25","OUT035",4385.16315348226
"FDW50","OUT046",2725.89062431012
"FDS09","OUT049",845.501508015769
"FDW49","OUT010",522.238036653386
"FDU51","OUT046",2939.51625045992
"FDF28","OUT018",2074.31848274201
"NCY30","OUT018",2955.8799043364
"FDD44","OUT045",4266.33749719667
"FDX09","OUT017",2917.04994721857
"NCF30","OUT013",2071.5484392028
"FDZ50","OUT019",543.821309960159
"FDW37","OUT013",1468.07043837057
"FDD11","OUT049",4184.73964695576
"DRH39","OUT018",1243.0159152431
"FDA36","OUT049",3029.81572203241
"NCG43","OUT049",1520.66507739816
"FDF02","OUT035",1705.76451883487
"FDP57","OUT027",2773.91722222222
"NCE42","OUT017",3816.1429151555
"NCR38","OUT027",6883.74866666667
"FDP03","OUT019",366.94086374502
"FDO51","OUT035",695.984953657468
"NCQ42","OUT046",2113.19120775296
"NCM41","OUT046",1500.36348751643
"FDH48","OUT027",2315.35888888889
"DRF60","OUT046",3889.51617056505
"FDJ27","OUT035",1669.05650718353
"FDQ14","OUT013",2480.62004708717
"FDN27","OUT017",1950.5580695576
"NCQ02","OUT046",3103.23174533509
"FDJ33","OUT049",2054.05966075339
"FDP07","OUT027",5335.855
"DRE01","OUT049",3968.38674515988
"FDU36","OUT045",1643.90569618922
"FDL28","OUT017",3761.38356276829
"NCX53","OUT046",2322.8788978975
"FDZ39","OUT013",1705.76451883487
"NCP42","OUT013",3213.31301239597
"FDJ14","OUT035",1337.25332282085
"FDK04","OUT049",910.607400700832
"NCC19","OUT017",3200.71622295226
"FDS09","OUT018",850.436264914586
"FDZ02","OUT046",1639.53350157687
"FDD35","OUT018",1996.01047043364
"NCY42","OUT017",2371.10134231275
"FDB05","OUT045",4062.5813848445
"FDF20","OUT035",3212.14511992992
"NCO41","OUT018",1601.13780306614
"FDC40","OUT027",2164.12855555556
"FDV58","OUT045",3247.81354279457
"FDZ57","OUT045",2131.8051107753
"DRM35","OUT046",2951.55047761717
"DRN36","OUT018",1550.75064529128
"FDQ13","OUT046",1383.22551809023
"DRO35","OUT010",338.528331474104
"NCD43","OUT035",1717.23618370565
"FDA51","OUT018",1879.34952750767
"NCX17","OUT027",6340.87222222222
"NCZ17","OUT049",648.930401708279
"FDR11","OUT027",4346.24011111111
"FDW34","OUT049",3995.78780530004
"FDN50","OUT017",1525.03727201051
"FDS09","OUT046",825.762480420499
"FDS48","OUT018",2483.34732273325
"FDL44","OUT049",2679.39863464739
"DRF48","OUT018",3085.70019899255
"FDA14","OUT018",2432.44037056505
"NCD30","OUT049",1588.54101362243
"FDI16","OUT017",848.186015768725
"NCG06","OUT035",4253.17814546649
"DRZ24","OUT035",1981.20619973719
"NCS17","OUT045",1563.39020262812
"FDB37","OUT045",3966.78459408673
"FDE10","OUT035",2139.42437542707
"FDC57","OUT045",3153.01357293035
"FDM12","OUT018",3091.15475028471
"FDE24","OUT049",2310.80190284713
"FDW22","OUT045",3614.07448966272
"DRD01","OUT027",1452.61588888889
"NCZ18","OUT027",6910.90011111111
"FDN49","OUT045",673.561418309242
"FDR22","OUT035",1861.29818677179
"FDV08","OUT019",127.980137051793
"FDY39","OUT046",3049.03495523434
"FDV36","OUT049",2067.69603898379
"FDO60","OUT045",741.999916819974
"FDU04","OUT027",3330.40477777778
"FDR20","OUT027",1273.30311111111
"FDW19","OUT019",323.889848605578
"FDU40","OUT049",3195.21890376697
"FDK15","OUT045",1605.50999767849
"DRF15","OUT035",2497.54626325011
"FDQ25","OUT017",2856.27348125274
"FDI48","OUT019",154.725966533865
"FDS49","OUT046",1267.64693184406
"FDV22","OUT046",2596.71842772668
"NCV42","OUT046",1798.2714716601
"FDX26","OUT046",3032.06597117827
"FDI33","OUT018",1477.37738988173
"FDZ14","OUT049",1991.59550792816
"FDG10","OUT013",927.056590363557
"FDM38","OUT018",835.589226325011
"FDG26","OUT027",6969.78722222222
"FDH46","OUT035",1671.78378282961
"FDN13","OUT018",1643.8629282961
"FDU57","OUT035",2463.60829513798
"NCI06","OUT046",2955.36010994306
"FDM38","OUT045",866.842686684187
"NCG42","OUT010",378.060621513944
"FDL39","OUT045",2961.37722352168
"FDT31","OUT019",560.026211952191
"FDV59","OUT013",3569.74721335961
"FDB49","OUT035",1653.77520998686
"FDD58","OUT049",1667.45435611038
"DRN59","OUT046",745.246986859396
"FDX48","OUT049",2522.73984213754
"FDQ11","OUT049",4197.81346289969
"FDY12","OUT049",863.595616644766
"FDQ11","OUT045",4219.19740946124
"DRI11","OUT017",1907.83294432764
"FDY32","OUT027",4443.23833333333
"FDS51","OUT045",995.495088874288
"FDR19","OUT010",422.863375298805
"DRB13","OUT018",3121.28308607096
"FDS21","OUT035",1026.74854923346
"FDQ40","OUT045",2896.2285629435
"NCE55","OUT013",2897.3109196233
"FDX43","OUT027",4498.47222222222
"FDS12","OUT049",2068.25860127026
"DRK01","OUT027",2576.40911111111
"FDN25","OUT017",910.607400700832
"FDB60","OUT046",3207.81569321069
"FDQ13","OUT017",1375.00092325887
"DRK13","OUT045",3237.33869881735
"DRF25","OUT018",582.613848664039
"NCD42","OUT019",115.093392828685
"FDW25","OUT045",1393.61482628121
"NCV29","OUT027",4885.53411111111
"NCK42","OUT035",3525.37716916338
"DRJ13","OUT027",4313.57344444444
"DRD15","OUT017",3823.84771559352
"FDM27","OUT045",2572.56443762593
"FDZ50","OUT018",3035.87560350416
"FDC04","OUT046",3988.68833504161
"FDF50","OUT049",3223.65955269382
"FDP15","OUT045",4239.49899934297
"FDK46","OUT035",4259.71505343846
"FDZ56","OUT018",2779.04782562418
"FDY60","OUT049",2360.66926622865
"FDB10","OUT035",3896.13861432326
"FDR57","OUT045",2558.32272921594
"FDU58","OUT049",3075.83068519492
"FDH02","OUT046",1459.8458435392
"FDP48","OUT013",2998.60502956636
"FDI46","OUT035",4144.74179737188
"FDW56","OUT013",3176.60500074463
"NCM19","OUT010",327.887120318725
"FDS50","OUT027",6021.86588888889
"FDK24","OUT013",731.567840735874
"FDO36","OUT017",2970.16438063951
"FDK45","OUT027",3124.73
"NCL05","OUT045",729.965689662725
"FDL32","OUT018",1862.94310573806
"FDA28","OUT049",2073.19335816908
"FDY36","OUT018",1226.08969908016
"FDP32","OUT018",2093.45218015769
"FDL50","OUT046",2026.61583272011
"DRC24","OUT049",2496.98370096364
"NCS18","OUT017",1766.5409848007
"FDD16","OUT017",1239.76884520368
"NCV18","OUT013",1396.94743210688
"FDX07","OUT046",3026.56865199299
"NCZ05","OUT027",2839.25055555556
"NCI31","OUT013",605.642714191853
"FDK14","OUT049",1370.10893425318
"NCR06","OUT045",705.854467455103
"NCF54","OUT049",2849.69380538765
"DRG23","OUT010",441.799980876494
"FDD53","OUT046",716.286543539203
"NCM31","OUT027",3814.25255555556
"FDT16","OUT017",4303.56530324135
"FDR40","OUT035",1302.14746224266
"DRG25","OUT017",3035.27027332457
"FDT10","OUT035",997.745338020149
